K,budget,Error,Equal opportunity difference,fc
1,0.1,0.11054617024766278,0.0020574986555048635,0.3
1,0.01,0.1264556339183205,0.1964911305522292,0.3
2,1.0,0.11987536897343391,0.20350877170930293,0.3
2,0.1,0.11954739258773368,0.12361673397805029,0.3
2,0.01,0.12709084945883897,0.2527472525493997,0.3
3,1.0,0.11561167595933093,0.23422587467888611,0.3
3,0.1,0.1108560183666776,0.15174310695125115,0.3
3,0.01,0.11610364053788128,0.13616781539077333,0.3
4,1.0,0.11675959330928173,0.03759936388787688,0.3
4,0.1,0.11495572318793047,0.1227344993024656,0.3
4,0.01,0.13365037717284356,0.03775834647407594,0.3
5,1.0,0.12186321141545021,0.22799717892180182,0.3
5,0.1,0.12317533213055601,0.12094499276918624,0.3
5,0.01,0.11595866819747416,0.06463328633553937,0.3
1,1.0,0.14138100705264883,0.06155813808535837,0.4
1,0.1,0.11169427587338035,0.07690596683083545,0.4
1,0.01,0.13121207151057898,0.22101429131483782,0.4
2,1.0,0.12725483765168907,0.15762483108913938,0.4
2,0.1,0.12069530993768449,0.15241951013330335,0.4
2,0.01,0.13135454247294195,0.20123385367605262,0.4
3,1.0,0.12577894391603806,0.2285922585433403,0.4
3,0.1,0.11757953427353231,0.10289634131596292,0.4
3,0.01,0.11725155788783208,0.1076352066955088,0.4
4,1.0,0.12381108560183667,0.12957074700147553,0.4
4,0.1,0.12463102656608724,0.13449920520941872,0.4
4,0.01,0.152836995736307,0.09666136709148815,0.4
5,1.0,0.12776775463342627,0.21914668526299685,0.4
5,0.1,0.1382647203542726,0.13772919584832188,0.4
5,0.01,0.11710677382319173,0.06283497885435,0.4
1,1.0,0.13892078071182548,0.1350164042090536,0.5
1,0.1,0.11710677382319173,0.11777790143518324,0.5
1,0.01,0.1348204034771199,0.22921648227674013,0.5
2,1.0,0.14365365693670057,0.19475612082817395,0.5
2,0.1,0.11839947523778288,0.13217659515381952,0.5
2,0.01,0.1375860938012463,0.2028147289333394,0.5
3,1.0,0.13660216464414562,0.1620161715877232,0.5
3,0.1,0.12233519186618563,0.15568663822310158,0.5
3,0.01,0.1164316169235815,0.14703738060801694,0.5
4,1.0,0.12774680223023943,0.13839427639661483,0.5
4,0.1,0.138570022958347,0.2158982513215003,0.5
4,0.01,0.12823876680878976,0.03131955474950665,0.5
5,1.0,0.1453173691979662,0.13413258088594315,0.5
5,0.1,0.13957684106937837,0.09478138203843756,0.5
5,0.01,0.11874692471707397,0.041678420321503123,0.5
1,1.0,0.17467607019845827,0.05318912287725985,1.0
1,0.1,0.1403969165163195,0.06764722250014799,1.0
1,0.01,0.15860259143841232,0.2606350442631716,1.0
2,1.0,0.18137094129222697,0.11470985127818967,1.0
2,0.1,0.15464086585765824,0.02579525718719211,1.0
2,0.01,0.15332896031485732,0.23994601867237397,1.0
3,1.0,0.18383076418497868,0.06670864240991758,1.0
3,0.1,0.1474253853722532,0.16751723203865287,1.0
3,0.01,0.11659560511643162,0.035955726342809635,1.0
4,1.0,0.17677927189242373,0.06550079464757652,1.0
4,0.1,0.15546080682190883,0.2899046106127241,1.0
4,0.01,0.1321744834371925,0.0922098567824442,1.0
5,1.0,0.18828932261768083,0.09065585308325064,1.0
5,0.1,0.1584385763490241,0.036953455381989464,1.0
5,0.01,0.1189109398064622,0.15913258111558876,1.0
1,1.0,0.182548794489093,0.057248512296661946,1.5
1,0.1,0.15187797277349516,0.03639548475991283,1.5
1,0.01,0.1709037231425291,0.2742312184235881,1.5
2,1.0,0.1895703509347327,0.058916521816958056,1.5
2,0.1,0.14545752705805182,0.03292847519662523,1.5
2,0.01,0.16431616923581502,0.1994601887134062,1.5
3,1.0,0.198589701541489,0.03274125110603132,1.5
3,0.1,0.18383076418497868,0.0492444324588206,1.5
